ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,core_enrichment
REACTOME_S_PHASE,REACTOME_S_PHASE,148,0.595162529454513,2.71615276645786,6.08588421072685e-20,3.66370229485756e-17,CDK4/GINS1/WEE1/ORC1/POLD3/PSMC2/SKP2/POLE3/PRIM1/RFC2/POLA2/GINS4/RFC3/RBBP4/MCM5/RBX1/E2F1/PCNA/MCM7/POLD1/LIN9/AKT2/CKS1B/MCM6/CDC45/POLA1/PDS5B/LIG1/MCM4/PSMB1/SMC3/ESCO2/GMNN/CDK2/FEN1/RPA2/MCM2/POLE/CDC6/CUL1/MCM8/CDCA5/RFC4/PSMB7/ORC5/CDC25A/CCNE1/STAG1/SMC1A/PSMC3/DNA2/GINS3/POLE2/UBB/MCM3/FZR1/CDKN1B/PSMD8/PDS5A/GINS2/UBE2E1/RFC5/RFC1/ANAPC10/CCNE2/CCNA1/ANAPC2/PSMD11/POLD2/UBE2C/PSMA4/LIN52/PSMB2/ANAPC4/PSMC6/TFDP1/ANAPC11/ORC4/RAD21/PSMC1/MNAT1
REACTOME_SYNTHESIS_OF_DNA,REACTOME_SYNTHESIS_OF_DNA,107,0.620535647797807,2.71273139905006,1.86296694622037e-16,4.75955943975325e-14,GINS1/ORC1/POLD3/PSMC2/SKP2/POLE3/PRIM1/RFC2/POLA2/GINS4/RFC3/MCM5/RBX1/PCNA/MCM7/POLD1/MCM6/CDC45/POLA1/LIG1/MCM4/PSMB1/GMNN/CDK2/FEN1/RPA2/MCM2/POLE/CDC6/CUL1/MCM8/RFC4/PSMB7/ORC5/CCNE1/PSMC3/DNA2/GINS3/POLE2/UBB/MCM3/FZR1/PSMD8/GINS2/UBE2E1/RFC5/RFC1/ANAPC10/CCNE2/CCNA1/ANAPC2/PSMD11/POLD2/UBE2C/PSMA4/PSMB2/ANAPC4/PSMC6/ANAPC11/ORC4/PSMC1
REACTOME_DNA_STRAND_ELONGATION,REACTOME_DNA_STRAND_ELONGATION,32,0.780975900298296,2.70558822543428,5.51385452287014e-12,5.53223403794638e-10,GINS1/POLD3/PRIM1/RFC2/POLA2/GINS4/RFC3/MCM5/PCNA/MCM7/POLD1/MCM6/CDC45/POLA1/LIG1/MCM4/FEN1/RPA2/MCM2/MCM8/RFC4/DNA2/GINS3/MCM3/GINS2/RFC5/RFC1
REACTOME_DNA_REPLICATION,REACTOME_DNA_REPLICATION,123,0.601432614074314,2.67947075857986,2.12678567096933e-17,7.68194984354122e-15,GINS1/ORC1/POLD3/PSMC2/SKP2/POLE3/PRIM1/RFC2/MGME1/POLA2/GINS4/RFC3/MCM5/RBX1/CDC7/PCNA/MCM7/POLD1/DBF4/MCM6/CDC45/POLA1/LIG1/MCM4/PSMB1/GMNN/CDK2/FEN1/RPA2/MCM2/POLE/CDC6/CUL1/MCM8/RFC4/PSMB7/ORC5/CCNE1/POLRMT/PSMC3/DNA2/GINS3/POLE2/UBB/MCM3/FZR1/PSMD8/GINS2/UBE2E1/RFC5/RFC1/ANAPC10/CCNE2/CCNA1/ANAPC2/PSMD11/POLD2/UBE2C/TOP3A/PSMA4/PSMB2/ANAPC4/PSMC6/ANAPC11/ORC4/PSMC1/SSBP1/CDT1/MCM10/PSMA2/RPA3/RPA1/PSMA6
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,138,0.574006578731731,2.60209240576844,2.1083319777423e-16,4.75955943975325e-14,CDK4/WEE1/DHFR/ORC1/PSMC2/SKP2/POLE3/PRIM1/POLA2/E2F6/RBBP4/CCND2/CDKN2C/E2F2/MCM5/E2F1/CDC7/PCNA/MCM7/LIN9/E2F3/RBL1/DBF4/AKT2/CKS1B/MCM6/CDC45/MYBL2/CDKN2A/POLA1/MCM4/PSMB1/GMNN/CDK2/RPA2/MCM2/POLE/CDC6/CUL1/MCM8/PPP2R1A/FBXO5/PSMB7/CDK1/ORC5/CDC25A/CCNE1/PSMC3/ABL1/POLE2/UBB/MCM3/CDKN1B/PSMD8/CCNE2/CCNA1/PSMD11/CDKN1C/PPP2R3B/CCND3/DYRK1A/PSMA4/TOP2A/LIN52/PSMB2/PSMC6/TFDP1/ORC4/CDKN2B/PSMC1/MNAT1/CABLES1/CDT1/RRM2/MCM10/PSMA2/RPA3/RPA1/PSMA6/PPP2R2A
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,285,0.526422087002887,2.57332850390167,4.79789044874197e-25,4.332495075214e-22,WBP11/WDR33/PRPF38A/PRKRIP1/POLDIP3/THOC6/HNRNPR/SRSF2/NXF1/NUP85/POLR2J/NUP188/POM121/NUP62/BCAS2/CPSF4/GCFC2/XRN2/CRNKL1/NUP107/TFIP11/SRRT/CSTF2T/CPSF1/SRSF10/CPSF6/NCBP1/NUP214/POM121C/HNRNPK/BUD13/USP39/ALYREF/SNRNP25/HNRNPD/HTATSF1/DNAJC8/HNRNPL/CPSF7/NUP35/LSM5/POLR2E/CTNNBL1/GPATCH1/FUS/DHX9/SRSF6/SAP18/NXT1/SNRPE/PCBP2/EIF4A3/NUP153/PRCC/DHX35/POLR2F/RBM10/NUP205/PRPF31/HNRNPM/POLR2D/SNRNP48/SLBP/WDR70/LSM6/NUP160/DDX42/SNRNP40/DDX23/MAGOHB/U2AF1/THOC1/HNRNPA3/CPSF3/SNRPB2/SRRM1/PUF60/MAGOH/PPP1R8/LSM7/CACTIN/PCBP1/SF3B1/LSM3/RNPS1/WTAP/HNRNPU/RANBP2/SRSF12/SNRPA/POLR2I/CHTOP/SNRPN/RBMX/YBX1/UBB/SF3B4/GLE1/ACIN1/CWF19L2/SRSF1/SEH1L/NUP133/TXNL4A/DDX39B/SRSF4/PPIL1/SNRPA1/CLP1/SRSF11/PPP1R10/HNRNPC/TCERG1/PAPOLG/SARNP/SNRPB/SNRPD1/NUP50/SNRPD3/HNRNPA2B1/PABPN1/SNRNP70/CSTF1/PHF5A/PPIH/PAPOLA/RNPC3/SNRNP200/CCAR1/RAE1/METTL14/TPR/SF3A1/METTL3/NUP155/BUD31/DHX15/WBP4/SNRNP27/SDE2/CSTF3/SF3A2/U2SURP/RBM42/POLR2G/SNRPG/ZCRB1/ISY1/DDX5/POLR2B/PRPF4/RBM8A/NSRP1/SNRPF/PRPF6/PDCD7
REACTOME_MRNA_POLYADENYLATION,REACTOME_MRNA_POLYADENYLATION,126,0.567996191586918,2.53768169882711,6.86188108193359e-15,1.032713102831e-12,WDR33/HNRNPR/SRSF2/POLR2J/CPSF4/XRN2/SRRT/CSTF2T/CPSF1/SRSF10/CPSF6/NCBP1/HNRNPK/HNRNPD/HTATSF1/DNAJC8/HNRNPL/CPSF7/POLR2E/FUS/DHX9/SRSF6/SNRPE/PCBP2/POLR2F/RBM10/HNRNPM/POLR2D/DDX42/U2AF1/HNRNPA3/CPSF3/SNRPB2/PUF60/PPP1R8/PCBP1/SF3B1/HNRNPU/SRSF12/SNRPA/POLR2I/SNRPN/RBMX/YBX1/UBB/SF3B4/SRSF1/SRSF4/SNRPA1/CLP1/SRSF11/PPP1R10/HNRNPC/TCERG1/PAPOLG/SNRPB/SNRPD1/SNRPD3/HNRNPA2B1/PABPN1/SNRNP70/CSTF1/PHF5A/PAPOLA/CCAR1/SF3A1/DHX15/CSTF3/SF3A2/U2SURP/POLR2G/SNRPG/DDX5/POLR2B/SNRPF
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,33,0.725792229880666,2.52544183306493,1.36944497765438e-09,9.51237549863002e-08,ORC1/POLE3/PRIM1/POLA2/MCM5/CDC7/MCM7/DBF4/MCM6/CDC45/POLA1/MCM4/GMNN/CDK2/RPA2/MCM2/POLE/CDC6/MCM8/ORC5/POLE2/MCM3
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,80,0.605786749863666,2.51960188076613,8.71074532658744e-12,7.86580302990846e-10,DNMT3A/HDAC2/UBE2I/ZNF519/RBBP4/ZNF669/MBD3/MORC2/ZNF331/SMARCB1/SMARCA4/ARID1A/MTA3/SUMO2/CHD3/ZNF136/ZNF273/BCL7A/EHMT1/DPF1/ZNF708/DNMT3L/ZNF610/SMARCD3/ZNF418/SMARCC1/ZNF765/ZNF141/SETDB1/SS18L1/ZNF93/TRIM28/PPHLN1/BCL7B/ATF7IP/SMARCD1/CBX5/ZNF649/GATAD2B/EHMT2/GATAD2A/ZNF680/SMARCC2/ZNF317/ZNF816/ACTL6A/MPHOSPH8/MTA2/ZNF320
REACTOME_MRNA_3_END_PROCESSING,REACTOME_MRNA_3_END_PROCESSING,151,0.548254073382339,2.51434891160042,1.86752187544516e-15,3.37274450705395e-13,WDR33/POLDIP3/THOC6/HNRNPR/SRSF2/POLR2J/CPSF4/XRN2/SRRT/CSTF2T/CPSF1/SRSF10/CPSF6/NCBP1/HNRNPK/ALYREF/HNRNPD/HTATSF1/DNAJC8/HNRNPL/CPSF7/POLR2E/FUS/DHX9/SRSF6/SNRPE/PCBP2/EIF4A3/POLR2F/RBM10/HNRNPM/POLR2D/DDX42/MAGOHB/U2AF1/THOC1/HNRNPA3/CPSF3/SNRPB2/SRRM1/PUF60/MAGOH/PPP1R8/PCBP1/SF3B1/RNPS1/HNRNPU/SRSF12/SNRPA/POLR2I/CHTOP/SNRPN/RBMX/YBX1/UBB/SF3B4/SRSF1/DDX39B/SRSF4/SNRPA1/CLP1/SRSF11/PPP1R10/HNRNPC/TCERG1/PAPOLG/SARNP/SNRPB/SNRPD1/SNRPD3/HNRNPA2B1/PABPN1/SNRNP70/CSTF1/PHF5A/PAPOLA/CCAR1/SF3A1/DHX15/CSTF3/SF3A2/U2SURP/POLR2G/SNRPG/DDX5/POLR2B/RBM8A/SNRPF
REACTOME_CELL_CYCLE_MITOTIC,REACTOME_CELL_CYCLE_MITOTIC,476,0.489564908463589,2.48411145076543,6.68609786701194e-31,1.20750927478236e-27,CDK4/GINS1/WEE1/DHFR/ORC1/NSL1/POLD3/PSMC2/SKP2/POLE3/PRIM1/RFC2/UBE2I/NUP85/POLA2/E2F6/GTSE1/GINS4/RFC3/AKAP9/NUP188/POM121/RBBP4/LBR/CCND2/CDKN2C/ALMS1/E2F2/NUP62/MCM5/NINL/NCAPH/RBX1/E2F1/CDC7/PCNA/MCM7/NCAPH2/POLD1/HAUS1/LIN9/CEP192/E2F3/RBL1/DBF4/AKT2/PLK4/CKS1B/NUP107/PMF1/ESPL1/MCM6/SPAST/CENPP/ZW10/CENPH/CDC45/MYBL2/TUBA1B/NUP214/SMC2/LMNB1/POM121C/ITGB3BP/CDKN2A/POLA1/PDS5B/CENPF/MAPRE1/CEP76/LIG1/MCM4/PSMB1/SMC3/NUP35/ESCO2/SET/CEP78/GMNN/LEMD3/RCC2/CDK2/FEN1/RPA2/KNTC1/VRK1/MCM2/POLE/NUMA1/CENPM/CDC6/CUL1/NUP153/ERCC6L/MCM8/PPP2R1A/BTRC/CDCA5/RFC4/HAUS5/FBXO5/KIF2C/NUP205/CDK5RAP2/TICRR/PSMB7/TUBB/HAUS7/CSNK1E/MCPH1/NUP160/CDK1/LPIN2/ORC5/CDC25A/PCM1/HAUS3/CCNE1/STAG1/CENPO/DYNC1I2/DCTN2/BUB1/MAD2L1/SMC1A/CENPA/INCENP/TUBA1A/PSMC3/BIRC5/TUBB2B/MAPK3/TMPO/TUBGCP3/DNA2/RANBP2/GINS3/ABL1/CENPE/POLE2/DYNC1I1/SPC25/DSN1/ZWINT/PPP2R5D/HAUS8/CENPC/ENSA/UBB/MCM3/FZR1/CDKN1B/PSMD8/PDS5A/GINS2/UBE2E1/EP300/RFC5/MASTL/SEH1L/NUP133/PHF8/RFC1/ANAPC10/CCNE2/XPO1/CCNA1/ANAPC2/CLASP1/PSMD11/NIPBL/YWHAG/NUP50/CDKN1C/PRKAR2B/TUBA4A/POLD2/PPP2R3B/UBE2C/EML4/CCND3/CHMP4B/DYRK1A/DCTN1/PSMA4/NEK6/CNTRL/CHMP6/TOP2A/CHMP2B/PKMYT1/SSNA1/CCP110/LIN52/CDC14A/NUF2/PSMB2/ANAPC4/PSMC6/TFDP1/ANAPC11/ORC4/CDKN2B/CC2D1B/CHMP4A/RAD21/PSMC1/MNAT1/ODF2/TUBA8/RAE1/TUBB8/TPR/ACTR1A
REACTOME_MRNA_SPLICING,REACTOME_MRNA_SPLICING,205,0.51439426977548,2.44542850189175,7.10016555693875e-17,2.13714983263856e-14,WBP11/PRPF38A/PRKRIP1/HNRNPR/SRSF2/POLR2J/BCAS2/GCFC2/CRNKL1/TFIP11/SRRT/SRSF10/NCBP1/HNRNPK/BUD13/USP39/ALYREF/SNRNP25/HNRNPD/HTATSF1/DNAJC8/HNRNPL/LSM5/POLR2E/CTNNBL1/GPATCH1/FUS/DHX9/SRSF6/SAP18/SNRPE/PCBP2/EIF4A3/PRCC/DHX35/POLR2F/RBM10/PRPF31/HNRNPM/POLR2D/SNRNP48/WDR70/LSM6/DDX42/SNRNP40/DDX23/MAGOHB/U2AF1/HNRNPA3/SNRPB2/SRRM1/PUF60/MAGOH/PPP1R8/LSM7/CACTIN/PCBP1/SF3B1/LSM3/RNPS1/HNRNPU/SRSF12/SNRPA/POLR2I/SNRPN/RBMX/YBX1/SF3B4/ACIN1/CWF19L2/SRSF1/TXNL4A/DDX39B/SRSF4/PPIL1/SNRPA1/SRSF11/HNRNPC/TCERG1/SNRPB/SNRPD1/SNRPD3/HNRNPA2B1/SNRNP70/PHF5A/PPIH/RNPC3/SNRNP200/CCAR1/SF3A1/BUD31/DHX15/WBP4/SNRNP27/SDE2/SF3A2/U2SURP/RBM42/POLR2G/SNRPG/ZCRB1/ISY1/DDX5/POLR2B/PRPF4/RBM8A/NSRP1/SNRPF/PRPF6/PDCD7
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,82,0.587438993408664,2.44277485059669,5.05755941576885e-11,4.15179650221752e-09,WDR33/POLDIP3/THOC6/SRSF2/NXF1/NUP85/NUP188/POM121/NUP62/CPSF4/NUP107/CPSF1/NCBP1/NUP214/POM121C/ALYREF/NUP35/SRSF6/NXT1/EIF4A3/NUP153/NUP205/SLBP/NUP160/MAGOHB/U2AF1/THOC1/CPSF3/SRRM1/MAGOH/RNPS1/RANBP2/CHTOP/GLE1/SRSF1/SEH1L/NUP133/DDX39B/SRSF4/SRSF11/SARNP/NUP50
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,55,0.621363668222363,2.42818432415445,4.79719863106377e-09,2.88791357590039e-07,RNF2/HDAC2/UBE2I/CBX2/NUP85/NUP188/POM121/NUP62/SATB1/NUP107/PIAS2/NUP214/POM121C/NUP35/SUMO2/CHD3/NUP153/NUP205/SCMH1/NUP160/L3MBTL2/RANBP2/BMI1/SEH1L/NUP133/ZBED1/PHC1/NUP50/CBX5/SUZ12/RAE1/TPR/NUP155/PHC2/CBX8/PIAS1/NUP43/AAAS/NDC1/NUP54
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,41,0.657323995563716,2.42236010432866,1.34484579200774e-08,7.14350441284113e-07,WDR33/NXF1/NUP85/NUP188/POM121/NUP62/CPSF4/NUP107/CPSF1/NCBP1/NUP214/POM121C/ALYREF/NUP35/NUP153/NUP205/SLBP/NUP160/CPSF3/RANBP2/SEH1L/NUP133/NUP50/RAE1/TPR/NUP155
REACTOME_CHROMATIN_ORGANIZATION,REACTOME_CHROMATIN_ORGANIZATION,205,0.508954009515979,2.4195655242538,3.02427411906864e-16,6.06871006559774e-14,CDK4/DNMT3A/YEATS4/HDAC2/WDR5/RBBP4/PRMT6/NCOA1/BRD1/HCFC1/KAT6A/CREBBP/KDM1A/PHF10/TRRAP/RBBP5/TADA1/MBD3/EED/MSL2/KAT7/SAP130/ING3/PHF2/SMARCB1/ARID2/SMARCA4/ARID1A/MTA3/SAP18/DOT1L/ASH2L/CHD3/KANSL3/TAF6L/BCL7A/BRD7/EHMT1/KAT8/DPF1/MCRS1/KMT2D/KANSL1/KDM2B/EP400/SUDS3/VPS72/SETD1A/KDM4D/ELP3/UTY/SMARCD3/USP22/BRPF1/KDM4A/ATXN7L3/PRMT1/BCL11A/EZH2/SMARCC1/PADI2/WDR77/SETDB1/EP300/RCOR1/SS18L1/PHF8/DMAP1/KDM4B/CARM1/PAX3/ASH1L/KAT5/BCL7B/ATF7IP/ELP2/SMYD3/TAF5L/SMARCD1/SUZ12/ING5/MBIP/GATAD2B/ZZZ3/TADA2A/NCOA2/PHF20/EHMT2/GATAD2A/KDM5D/SUV39H1/KANSL2/NSD1/SMARCC2/KMT2A/HAT1/PBRM1/KDM3B/ACTL6A/ARID4A/MTA2/EPC1/KMT2C/SMYD2/KDM3A
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,117,0.540615339048317,2.39575431827869,1.34644634806685e-11,1.15794385933749e-09,WEE1/ORC1/PSMC2/RFC2/GTSE1/RFC3/MCM5/CHEK2/CDC7/MCM7/WRN/DBF4/RMI1/RBBP8/MCM6/CDC45/BLM/MCM4/PSMB1/CDK2/RPA2/MCM2/CDC6/MCM8/BRIP1/RFC4/PSMB7/RAD9A/CDK1/ORC5/CDC25A/PSMC3/PIAS4/DNA2/UBB/MCM3/PSMD8/CLSPN/RFC5/NBN/CCNA1/PSMD11/RMI2/YWHAG/KAT5/TOP3A/PSMA4/PKMYT1/TOPBP1/PSMB2/PSMC6/ORC4/PSMC1/RHNO1/CCNB2/MCM10/PSMA2/RPA3/RPA1/CDC25C/BARD1/PSMA6/UBE2N/UBE2V2/EXO1/CHEK1
REACTOME_CHOLESTEROL_BIOSYNTHESIS,REACTOME_CHOLESTEROL_BIOSYNTHESIS,26,0.722731213261669,2.39569426530153,1.19249948907126e-07,5.20069218993145e-06,FDPS/MVK/LBR/FDFT1/SREBF2/IDI1/ACAT2/LSS/SQLE/HMGCS1/SC5D/HSD17B7/DHCR24/NSDHL/IDI2/HMGCR/CYP51A1/PMVK/MSMO1/MVD/EBP/GGPS1/TM7SF2/DHCR7
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,130,0.53250085703069,2.38519567369851,2.11735592664953e-12,2.24937929619356e-10,POLD3/POLE3/EYA1/RFC2/UBE2I/RFC3/BRCA2/TIMELESS/RIF1/CHEK2/PCNA/WRN/POLD1/PARP1/PPP5C/TIPIN/RMI1/RBBP8/XRCC6/PALB2/XRCC3/BLM/BAZ1B/SPIDR/XRCC5/PRKDC/PAXIP1/CDK2/GEN1/FEN1/RPA2/POLE/SUMO2/BRIP1/RFC4/SMARCA5/RAD9A/APBB1/RAD51/PIAS4/EYA3/DNA2/KDM4A/ABL1/POLE2/UBB/CLSPN/RAD51AP1/TDP1/RFC5/RFC1/XRCC1/SLX4/NBN/KDM4B/CCNA1/RMI2/ERCC4/POLD2/KAT5/TOP3A/TOPBP1/RHNO1/PARP2/EME1/KPNA2/POLQ/RPA3/RPA1/BARD1/XRCC2/UBE2N/UBE2V2/EXO1/CHEK1
REACTOME_DNA_REPLICATION_PRE_INITIATION,REACTOME_DNA_REPLICATION_PRE_INITIATION,89,0.563498751606179,2.37981126402638,2.09499822704792e-10,1.57648616585356e-08,ORC1/PSMC2/POLE3/PRIM1/POLA2/MCM5/CDC7/MCM7/DBF4/MCM6/CDC45/POLA1/MCM4/PSMB1/GMNN/CDK2/RPA2/MCM2/POLE/CDC6/MCM8/PSMB7/ORC5/PSMC3/POLE2/UBB/MCM3/FZR1/PSMD8/UBE2E1/ANAPC10/ANAPC2/PSMD11/UBE2C/PSMA4/PSMB2/ANAPC4/PSMC6/ANAPC11/ORC4/PSMC1/CDT1/MCM10/PSMA2/RPA3/RPA1/PSMA6/ANAPC15/KPNB1/ANAPC1
REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE_CHECKPOINTS,245,0.492405743573582,2.36884816656711,1.78564350155182e-17,7.68194984354122e-15,WEE1/ORC1/NSL1/PSMC2/RFC2/NUP85/GTSE1/RFC3/MCM5/CHEK2/RBX1/CDC7/MCM7/WRN/DBF4/NUP107/PMF1/RMI1/RBBP8/MCM6/CENPP/ZW10/CENPH/CDC45/BLM/ITGB3BP/CDKN2A/CENPF/MAPRE1/MCM4/PSMB1/RCC2/CDK2/RPA2/KNTC1/MCM2/CENPM/CDC6/CUL1/ERCC6L/MCM8/PPP2R1A/BRIP1/BTRC/RFC4/KIF2C/PSMB7/CSNK1E/NUP160/RAD9A/CDK1/ORC5/CDC25A/CCNE1/CENPO/DYNC1I2/BUB1/MAD2L1/CENPA/INCENP/PSMC3/BIRC5/PIAS4/DNA2/RANBP2/CENPE/DYNC1I1/SPC25/DSN1/ZWINT/PPP2R5D/CENPC/UBB/MCM3/CDKN1B/PSMD8/CLSPN/UBE2E1/RFC5/MDM2/SEH1L/NUP133/ANAPC10/NBN/CCNE2/XPO1/CCNA1/ANAPC2/CLASP1/PSMD11/RMI2/YWHAG/UBE2C/KAT5/TOP3A/PSMA4/PKMYT1/TOPBP1/NUF2/PSMB2/ANAPC4/PSMC6/ZNF385A/ANAPC11/ORC4/PSMC1/RHNO1/PHF20/CCNB2/MCM10/PSMA2/RPA3/KIF2A/RPA1/CDC25C/BARD1/CENPL/PSMA6/UBE2N/UBE2V2/ANAPC15/EXO1/NUP43/CHEK1/DYNLL1
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,37,0.659234074935092,2.36807066770456,1.20946329998406e-07,5.20069218993145e-06,ORC1/RFC2/RFC3/MCM5/CDC7/MCM7/DBF4/MCM6/CDC45/MCM4/CDK2/RPA2/MCM2/CDC6/MCM8/RFC4/RAD9A/ORC5/CDC25A/MCM3/CLSPN/RFC5
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,45,0.629372210971429,2.35416234408728,1.36555328011248e-07,5.73532377647242e-06,RNF2/UBE2I/CBX2/NUP85/NUP188/POM121/NUP62/NUP107/NUP214/POM121C/HNRNPK/NUP35/SUMO2/NUP153/NUP205/SCMH1/NUP160/RANBP2/BMI1/SEH1L/NUP133/HNRNPC/PHC1/NUP50/RAE1/TPR/NUP155/PHC2/CBX8/NUP43/AAAS/NDC1/NUP54
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,48,0.615672051984541,2.35405353560008,9.7389606324639e-08,4.50988792364867e-06,HDAC2/UBE2I/ZNF519/RBBP4/ZNF669/MBD3/ZNF331/MTA3/SUMO2/CHD3/ZNF136/ZNF273/ZNF708/ZNF610/ZNF418/ZNF765/ZNF141/SETDB1/ZNF93/TRIM28/ATF7IP/CBX5/ZNF649/GATAD2B/GATAD2A/ZNF680/ZNF317/ZNF816/MTA2/ZNF320
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,37,0.649781465120394,2.33411543255132,3.28792163271035e-07,1.26340137631381e-05,POLD3/POLE3/RFC2/RFC3/PCNA/POLD1/PARP1/TDG/UNG/LIG1/FEN1/RPA2/APEX1/POLE/NEIL2/MBD4/RFC4/POLB/POLE2/RFC5/RFC1/XRCC1
REACTOME_CHROMOSOME_MAINTENANCE,REACTOME_CHROMOSOME_MAINTENANCE,87,0.547494466643753,2.30073139112602,2.60365400376559e-09,1.64160531422199e-07,POLD3/PRIM1/RFC2/POLA2/RFC3/POLR2J/POT1/RBBP4/PCNA/WRN/POLD1/CENPP/CENPH/PPP6C/BLM/ITGB3BP/POLA1/LIG1/MIS18A/POLR2E/CDK2/FEN1/RPA2/CENPM/TEN1/POLR2F/RFC4/SMARCA5/POLR2D/CENPO/DSCC1/CENPA/CHTF18/DNA2/POLR2I/CENPC/RFC5/RFC1
REACTOME_SUMOYLATION,REACTOME_SUMOYLATION,171,0.491906641420709,2.29913449341305,7.16320087414261e-12,6.80881093615871e-10,SENP1/DNMT3A/RXRA/RNF2/HDAC2/UBE2I/CBX2/NUP85/NUP188/POM121/NCOA1/SAE1/NUP62/PCNA/WRN/PARP1/SATB1/CASP8AP2/CREBBP/NUP107/UBA2/PIAS2/SP3/SAFB/TDG/BLM/NUP214/POM121C/HNRNPK/CDKN2A/SMC3/NUP35/AR/NR1I2/SUMO2/CHD3/NUP153/NSMCE2/NUP205/SCMH1/NUP160/RARA/L3MBTL2/STAG1/SMC1A/INCENP/BIRC5/PIAS4/ZNF131/PARK7/RANBP2/BMI1/RWDD3/TFAP2B/TOP1/EP300/MDM2/SEH1L/NUP133/DDX17/SMC5/ZBED1/HNRNPC/TRIM28/PHC1/NUP50/NSMCE1/TOP2A/CBX5/SUZ12/MITF/RAD21/RAE1/SIN3A/TPR/NCOA2/NUP155/NR3C2/PHC2
REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY,24,0.705280925761364,2.29620622175393,3.05503881595143e-06,6.64747000193768e-05,POLD3/POLE3/RFC2/RFC3/PCNA/POLD1/PARP1/LIG1/FEN1/RPA2/APEX1/POLE/RFC4/POLB/POLE2/RFC5/RFC1/POLD2/PARP2/RPA3/RPA1
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION,67,0.566459057679221,2.29315092967006,4.70558448306165e-08,2.42808159325981e-06,WDR33/POLDIP3/THOC6/SRSF2/CPSF4/CSTF2T/CPSF1/CPSF6/NCBP1/ALYREF/CPSF7/SRSF6/SNRPE/EIF4A3/ZNF473/SLBP/MAGOHB/U2AF1/THOC1/CPSF3/SRRM1/MAGOH/RNPS1/CHTOP/SRSF1/DDX39B/SRSF4/CLP1/SRSF11/SARNP/SNRPB/SNRPD3/PABPN1/CSTF1/PAPOLA/LSM11/CSTF3/SNRPG/RBM8A/SNRPF
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,78,0.55306030830947,2.29084507494923,8.33234945350459e-09,4.85426552033203e-07,ORC1/PSMC2/SKP2/MCM5/RBX1/MCM7/MCM6/MCM4/PSMB1/GMNN/CDK2/MCM2/CDC6/CUL1/MCM8/PSMB7/ORC5/CCNE1/PSMC3/UBB/MCM3/FZR1/PSMD8/UBE2E1/ANAPC10/CCNE2/CCNA1/ANAPC2/PSMD11/UBE2C/PSMA4/PSMB2/ANAPC4/PSMC6/ANAPC11/ORC4/PSMC1/CDT1/PSMA2/PSMA6/ANAPC15/ANAPC1/PSMC5/PSMC4/PSMA7/ANAPC7/ORC3
